USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  40572 22328 ?        Ss   Jun09   0:05 /usr/lib/systemd/systemd --switched-root --system --deserialize=55 rhgb
tre4sur+    2605  0.0  0.0 462840 28048 ?        Ssl  Jun09   0:00 /usr/bin/xembedsniproxy
tre4sur+    2606  0.0  0.0   8884  5492 ?        Ss   Jun09   0:00 /usr/bin/ssh-agent -D
tre4sur+    2643  0.0  0.0   8332  4760 ?        S    Jun09   0:00 /usr/bin/xsettingsd
tre4sur+    2647  0.0  0.0  48436  8336 ?        Ss   Jun09   0:00 /usr/libexec/bluetooth/obexd
root        2671  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-28]
root        2690  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-29]
tre4sur+    2754  0.0  0.5 1427416 173308 ?      Ssl  Jun09   0:07 /usr/bin/kdeconnectd
tre4sur+    2774  0.0  0.0 516120 23556 ?        Ssl  Jun09   0:00 /usr/bin/abrt-applet --gapplication-service
tre4sur+    2788  0.0  0.4 1197660 146352 ?      Ssl  Jun09   0:00 /usr/bin/xwaylandvideobridge
tre4sur+    2791  0.0  0.1 2164124 59968 ?       Ssl  Jun09   0:00 /usr/bin/python3 -Es /usr/bin/seapplet
tre4sur+    2796  0.0  0.0 402524 29544 ?        Ssl  Jun09   0:00 /usr/bin/kunifiedpush-distributor
tre4sur+    2799  0.0  0.0 1054148 19992 ?       Ssl  Jun09   0:02 /usr/libexec/xdg-desktop-portal
tre4sur+    2806  0.0  0.0 558788  9560 ?        Ssl  Jun09   0:00 /usr/libexec/geoclue-2.0/demos/agent
tre4sur+    2811  0.0  0.6 1470920 205024 ?      Ssl  Jun09   0:01 /usr/libexec/DiscoverNotifier --check-delay 20
tre4sur+    2812  0.0  0.5 1493076 194112 ?      Ssl  Jun09   0:01 /usr/bin/kalendarac
tre4sur+    2838  0.0  0.0 531240  6452 ?        Ssl  Jun09   0:00 /usr/libexec/xdg-permission-store
tre4sur+    2868  0.0  0.0 1051708 9204 ?        Ssl  Jun09   0:00 /usr/libexec/xdg-document-portal
root        2883  0.0  0.0 555720 15452 ?        Ssl  Jun09   0:00 /usr/sbin/abrt-dbus -t133
root        2892  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-2d]
root        2896  0.0  0.0   2616  1880 ?        Ss   Jun09   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
tre4sur+    2917  0.0  0.5 1945388 173380 ?      Ssl  Jun09   0:09 /usr/libexec/xdg-desktop-portal-kde
root        3071  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-2f]
tre4sur+    3087  0.0  0.0 479140 10968 ?        Ssl  Jun09   0:00 /usr/libexec/imsettings-daemon --replace
root        3094  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-31]
root        3095  0.0  0.0      0     0 ?        S    Jun09   0:00 [UVM global queue]
root        3096  0.0  0.0      0     0 ?        S    Jun09   0:00 [UVM deferred release queue]
root        3097  0.0  0.0      0     0 ?        S    Jun09   0:00 [UVM Tools Event Queue]
root        3113  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-32]
root        3117  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-33]
tre4sur+    3127  0.0  0.0 716272 26140 ?        Ssl  Jun09   0:00 /usr/libexec/xdg-desktop-portal-gtk
root        3177  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-36]
tre4sur+    3184  0.0  0.3 970820 131120 ?       Ssl  Jun09   0:00 /usr/bin/akonadi_control
root        3188  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-3a]
tre4sur+    3193  0.0  0.1 2668712 49696 ?       Sl   Jun09   0:00 /usr/bin/akonadiserver
tre4sur+    3200  0.0  0.2 2719356 92564 ?       Sl   Jun09   0:01 /usr/bin/mysqld --defaults-file=/home/tre4surehunter9/.local/share/akonadi/mysql.conf --datadir=/home/tre4surehunter9/.local/share/akonadi/db_data/ --socket=/run/user/1000/akonadi/mysql.socket --pid-file=/run/user/1000/akonadi/mysql.pid
root        3209  0.0  0.0      0     0 ?        I<   Jun09   0:00 [kworker/R-dio/nvme0n1p2]
tre4sur+    3334  0.0  0.5 1495224 194208 ?      Sl   Jun09   0:00 /usr/bin/akonadi_archivemail_agent --identifier akonadi_archivemail_agent
tre4sur+    3335  0.0  0.1 513104 36080 ?        Sl   Jun09   0:00 /usr/bin/akonadi_birthdays_resource --identifier akonadi_birthdays_resource
tre4sur+    3336  0.0  0.1 513460 35348 ?        Sl   Jun09   0:00 /usr/bin/akonadi_contacts_resource --identifier akonadi_contacts_resource_0
tre4sur+    3337  0.0  0.4 1052812 138136 ?      Sl   Jun09   0:00 /usr/bin/akonadi_followupreminder_agent --identifier akonadi_followupreminder_agent
tre4sur+    3338  0.0  0.1 515556 39100 ?        Sl   Jun09   0:00 /usr/bin/akonadi_ical_resource --identifier akonadi_ical_resource_0
tre4sur+    3339  0.0  0.1 538236 45680 ?        SNl  Jun09   0:00 /usr/bin/akonadi_indexing_agent --identifier akonadi_indexing_agent
tre4sur+    3340  0.0  0.1 529864 42268 ?        Sl   Jun09   0:00 /usr/bin/akonadi_maildir_resource --identifier akonadi_maildir_resource_0
tre4sur+    3341  0.0  0.4 1051712 138220 ?      Sl   Jun09   0:00 /usr/bin/akonadi_maildispatcher_agent --identifier akonadi_maildispatcher_agent
tre4sur+    3342  0.0  0.5 1495332 194432 ?      Sl   Jun09   0:00 /usr/bin/akonadi_mailfilter_agent --identifier akonadi_mailfilter_agent
tre4sur+    3343  0.0  0.4 1065172 145896 ?      Sl   Jun09   0:00 /usr/bin/akonadi_mailmerge_agent --identifier akonadi_mailmerge_agent
tre4sur+    3344  0.0  0.4 1052320 137632 ?      Sl   Jun09   0:00 /usr/bin/akonadi_migration_agent --identifier akonadi_migration_agent
tre4sur+    3345  0.0  0.4 1067452 146704 ?      Sl   Jun09   0:00 /usr/bin/akonadi_newmailnotifier_agent --identifier akonadi_newmailnotifier_agent
tre4sur+    3346  0.0  0.5 1418040 191208 ?      Sl   Jun09   0:00 /usr/bin/akonadi_sendlater_agent --identifier akonadi_sendlater_agent
tre4sur+    3347  0.0  0.5 1421580 192672 ?      Sl   Jun09   0:00 /usr/bin/akonadi_unifiedmailbox_agent --identifier akonadi_unifiedmailbox_agent
root        3373  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-3c]
root        3375  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-3d]
root        3376  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-3e]
root        3378  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-3f]
root        3381  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-40]
root        3395  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-41]
root        3398  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-42]
root        3399  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-43]
root        3402  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-44]
tre4sur+    3533  0.0  0.0   1068   720 ?        S    Jun09   0:00 catatonit -P
tre4sur+    3927  0.0  0.4 269407760 133744 ?    Ssl  Jun09   0:00 /usr/libexec/baloorunner
root        3931  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-4e]
root        5913  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-82]
tre4sur+    8673  0.0  0.4 987604 145848 ?       Ssl  Jun09   0:00 /usr/bin/dolphin --daemon
root        8677  0.0  0.0      0     0 ?        S    Jun09   0:00 [nvidia-drm/timeline-a0]
root        9476  0.0  0.0      0     0 ?        I<   Jun09   0:00 [kworker/R-uas]
root       18236  0.0  0.0      0     0 ?        I    Jun09   0:00 [kworker/12:0-events]
root       28512  0.0  0.0      0     0 ?        I    Jun09   0:00 [kworker/14:2-mm_percpu_wq]
root       30320  0.0  0.0      0     0 ?        I    Jun09   0:01 [kworker/3:1-events]
root       30621  0.0  0.0   7216  2152 ?        S    Jun09   0:00 dbus-launch --autolaunch=c8a753379f14450f838443f7b707fc2b --binary-syntax --close-stderr
root       30622  0.0  0.0   8680  3016 ?        Ss   Jun09   0:00 /usr/bin/dbus-daemon --syslog-only --fork --print-pid 5 --print-address 7 --session
root       30634  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsIO]
root       30635  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30636  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30637  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30638  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30639  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30640  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30641  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30642  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30643  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30644  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30645  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30646  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30647  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30648  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30649  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30650  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsCommit]
root       30651  0.0  0.0      0     0 ?        S    Jun09   0:00 [jfsSync]
root       30660  0.0  0.0      0     0 ?        I<   Jun09   0:00 [kworker/R-xfsalloc]
root       30661  0.0  0.0      0     0 ?        I<   Jun09   0:00 [kworker/R-xfs_mru_cache]
root       31858  0.0  0.0      0     0 ?        I    Jun09   0:00 [kworker/2:2-inode_switch_wbs]
root       32010  0.0  0.0      0     0 ?        I    Jun09   0:00 [kworker/1:1-mm_percpu_wq]
root       33469  0.0  0.0      0     0 ?        S    Jun09   0:00 [psimon]
passim     33818  0.0  0.0 322696 13820 ?        Ssl  Jun09   0:00 /usr/libexec/passimd
tre4sur+   34165  0.0  0.0 531352  6760 ?        Ssl  Jun09   0:00 /usr/libexec/flatpak-session-helper
tre4sur+   34170  0.0  0.0   4352   992 ?        Ss   Jun09   0:00 server --sh -n /run/user/1000/.flatpak-helper/pkcs11-flatpak-34165 --provider p11-kit-trust.so pkcs11:model=p11-kit-trust?write-protected=yes
tre4sur+   34648  0.0  0.1 411532 35908 ?        Ssl  Jun09   0:00 /usr/libexec/drkonqi-coredump-launcher
tre4sur+   35192  0.0  0.0  13776  3708 ?        Ssl  Jun09   0:00 /usr/bin/gamemoded
tre4sur+   35211  0.0  0.1 411536 35908 ?        Ssl  Jun09   0:00 /usr/libexec/drkonqi-coredump-launcher
root       35235  0.0  0.0      0     0 ?        I    Jun09   0:00 [kworker/8:0-mm_percpu_wq]
root       50473  0.0  0.0      0     0 ?        I    Jun09   0:02 [kworker/13:1-events]
root       57252  0.0  0.0      0     0 ?        I    Jun09   0:00 [kworker/11:2-events]
root       65024  0.0  0.0      0     0 ?        I    00:09   0:00 [kworker/7:0-mm_percpu_wq]
root       69435  0.0  0.0      0     0 ?        I    00:21   0:00 [kworker/2:1-mm_percpu_wq]
root       70393  0.0  0.0      0     0 ?        I    00:23   0:00 [kworker/9:1-events]
root       71091  0.0  0.0      0     0 ?        I    00:25   0:00 [kworker/13:2-events]
root       72917  0.0  0.0      0     0 ?        I    00:29   0:00 [kworker/0:0-events]
root       73236  0.0  0.0      0     0 ?        I    00:30   0:00 [kworker/4:2-cgroup_free]
root       73425  0.0  0.0      0     0 ?        I    00:31   0:00 [kworker/12:2-inode_switch_wbs]
root       74232  0.0  0.0      0     0 ?        I    00:38   0:00 [kworker/7:1-inode_switch_wbs]
root       75100  0.0  0.0      0     0 ?        I    00:39   0:00 [kworker/14:1-events]
root       75248  0.0  0.0      0     0 ?        I    00:55   0:00 [kworker/5:0-mm_percpu_wq]
root       75408  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/u64:0-netns]
root       75416  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/u66:2-btrfs-endio-write]
root       75422  0.0  0.0      0     0 ?        S    07:29   0:00 [nvidia]
root       75428  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/4:0-events]
root       75454  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/15:0-events]
root       75496  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/3:2]
tre4sur+   75573  0.0  0.0   3812  2324 ?        Ss   07:29   0:00 /usr/bin/bwrap --args 73 -- prismlauncher
tre4sur+   75579  0.0  0.0   3812  2344 ?        S    07:29   0:00 /usr/bin/bwrap --args 75 -- /usr/bin/xdg-dbus-proxy --args=74
tre4sur+   75580  0.0  0.0 457616  6392 ?        Sl   07:29   0:00 /usr/bin/xdg-dbus-proxy --args=74
tre4sur+   75583  0.0  0.0   3820  1640 ?        S    07:29   0:00 /usr/bin/bwrap --args 73 -- prismlauncher
tre4sur+   75584  0.0  0.6 1468720 206320 ?      Sl   07:29   0:00 /app/bin/prismrun
root       75600  0.0  0.0      0     0 ?        S    07:29   0:00 [nvidia-drm/timeline-5a2]
root       75608  0.0  0.0      0     0 ?        S    07:29   0:00 [nvidia-drm/timeline-5a3]
tre4sur+   75625 81.4 14.4 16463464 4736984 ?    Sl   07:30  50:29 /home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/java/java-runtime-gamma/bin/java -Duser.language=en -Xms512m -Xmx4096m -Djava.library.path=/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/instances/kanye/natives -cp /app/share/PrismLauncher/NewLaunch.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-glfw-natives-linux/3.3.2-lwjgl.1/lwjgl-glfw-natives-linux-3.3.2-lwjgl.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-glfw/3.3.1/lwjgl-glfw-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-jemalloc-natives-linux/3.3.1/lwjgl-jemalloc-natives-linux-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-jemalloc/3.3.1/lwjgl-jemalloc-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-natives-linux/3.3.1/lwjgl-natives-linux-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-openal-natives-linux/3.3.1/lwjgl-openal-natives-linux-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-openal/3.3.1/lwjgl-openal-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-opengl-natives-linux/3.3.1/lwjgl-opengl-natives-linux-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-opengl/3.3.1/lwjgl-opengl-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-stb-natives-linux/3.3.1/lwjgl-stb-natives-linux-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-stb/3.3.1/lwjgl-stb-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-tinyfd-natives-linux/3.3.1/lwjgl-tinyfd-natives-linux-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl-tinyfd/3.3.1/lwjgl-tinyfd-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/lwjgl/lwjgl/3.3.1/lwjgl-3.3.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/github/oshi/oshi-core/6.2.2/oshi-core-6.2.2.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/google/code/gson/gson/2.10/gson-2.10.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/google/guava/failureaccess/1.0.1/failureaccess-1.0.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/google/guava/guava/31.1-jre/guava-31.1-jre.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/ibm/icu/icu4j/71.1/icu4j-71.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/authlib/4.0.43/authlib-4.0.43.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/blocklist/1.0.10/blocklist-1.0.10.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/brigadier/1.1.8/brigadier-1.1.8.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/logging/1.1.1/logging-1.1.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/patchy/2.2.10/patchy-2.2.10.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/text2speech/1.17.9/text2speech-1.17.9.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/commons-codec/commons-codec/1.15/commons-codec-1.15.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/commons-io/commons-io/2.11.0/commons-io-2.11.0.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-buffer/4.1.82.Final/netty-buffer-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-codec/4.1.82.Final/netty-codec-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-common/4.1.82.Final/netty-common-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-handler/4.1.82.Final/netty-handler-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-resolver/4.1.82.Final/netty-resolver-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-transport-classes-epoll/4.1.82.Final/netty-transport-classes-epoll-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-transport-native-epoll/4.1.82.Final/netty-transport-native-epoll-4.1.82.Final-linux-aarch_64.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-transport-native-epoll/4.1.82.Final/netty-transport-native-epoll-4.1.82.Final-linux-x86_64.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-transport-native-unix-common/4.1.82.Final/netty-transport-native-unix-common-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/io/netty/netty-transport/4.1.82.Final/netty-transport-4.1.82.Final.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/net/java/dev/jna/jna-platform/5.12.1/jna-platform-5.12.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/net/java/dev/jna/jna/5.12.1/jna-5.12.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/net/sf/jopt-simple/jopt-simple/5.0.4/jopt-simple-5.0.4.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/apache/commons/commons-compress/1.21/commons-compress-1.21.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/apache/commons/commons-lang3/3.12.0/commons-lang3-3.12.0.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/apache/httpcomponents/httpclient/4.5.13/httpclient-4.5.13.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/apache/httpcomponents/httpcore/4.4.15/httpcore-4.4.15.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/apache/logging/log4j/log4j-api/2.19.0/log4j-api-2.19.0.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/apache/logging/log4j/log4j-slf4j2-impl/2.19.0/log4j-slf4j2-impl-2.19.0.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/joml/joml/1.10.5/joml-1.10.5.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/slf4j/slf4j-api/2.0.1/slf4j-api-2.0.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/net/fabricmc/intermediary/1.20.1/intermediary-1.20.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/ow2/asm/asm/9.10.1/asm-9.10.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/ow2/asm/asm-analysis/9.10.1/asm-analysis-9.10.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/ow2/asm/asm-commons/9.10.1/asm-commons-9.10.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/ow2/asm/asm-tree/9.10.1/asm-tree-9.10.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/org/ow2/asm/asm-util/9.10.1/asm-util-9.10.1.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/net/fabricmc/sponge-mixin/0.17.3+mixin.0.8.7/sponge-mixin-0.17.3+mixin.0.8.7.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/net/fabricmc/fabric-loader/0.19.3/fabric-loader-0.19.3.jar:/home/tre4surehunter9/.var/app/org.prismlauncher.PrismLauncher/data/PrismLauncher/libraries/com/mojang/minecraft/1.20.1/minecraft-1.20.1-client.jar org.prismlauncher.EntryPoint
root       75718  0.0  0.0      0     0 ?        S    07:30   0:00 [nvidia-drm/timeline-5ab]
root       75719  0.0  0.0      0     0 ?        S    07:30   0:00 [nvidia-drm/timeline-5ad]
tre4sur+   75990 75.7  2.8 12873564 950856 ?     Ssl  07:39  40:12 /usr/lib64/firefox/firefox
tre4sur+   76010  0.0  0.0 149224  2968 ?        Sl   07:39   0:00 /usr/lib64/firefox/crashhelper 75990 9 /tmp/ 11
tre4sur+   76077  0.0  0.0 446848 29064 ?        S    07:39   0:00 /usr/lib64/firefox/firefox -contentproc -ipcHandle 0 -signalPipe 1 -initialChannelId {67898a07-58d0-4fad-b3c5-20432b5dac00} -parentPid 75990 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 1 forkserver
root       76079  0.0  0.0      0     0 ?        S    07:39   0:00 [nvidia-drm/timeline-5bc]
tre4sur+   76080  0.0  0.1 471380 47060 ?        Sl   07:39   0:00 /usr/lib64/firefox/firefox -contentproc -parentBuildID 20260527091838 -prefsHandle 0:36031 -prefMapHandle 1:286216 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {37661a74-d23e-4427-8bed-a33b25db90ad} -parentPid 75990 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 2 socket
pcscd      76088  0.0  0.0 1355140 10508 ?       Ssl  07:39   0:00 /usr/bin/pcscd --foreground --auto-exit
tre4sur+   76229  1.6  0.7 3033116 260572 ?      Sl   07:39   0:52 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36165 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {718f3922-0460-4477-9c0d-cb903640a255} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
tre4sur+   76241  0.0  0.2 588676 65888 ?        Sl   07:39   0:00 /usr/lib64/firefox/firefox -contentproc -parentBuildID 20260527091838 -prefsHandle 0:36165 -prefMapHandle 1:286216 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {ba47efaf-1b31-429f-917f-0b0ac2e92ec0} -parentPid 75990 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 4 rdd
